,Text,Tags
180,Congrats! Get Free Bajaj Financial Securities Trading A/C. with '0' Opening Charges In 10 Mins. Open Now: http://1kx.in/An7PW1,['promotional']
181,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.70.00 and credited to hukumpul@oksbi (UPI Ref no 211444658910).-Indian Bank,['transactional']
182,Play MUM vs LKN ðŸ† Indian #T20 League & Win â‚¹45 Lakhs Today on HOWZAT! 1. Register for FREE 2. Make A Fantasy Team 3. Win Cash Prizes Make your team now ðŸðŸ‘‰ https://9gm.in/T20,['promotional']
183,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.100.00 and credited to hukumpul@oksbi (UPI Ref no 211441549572).-Indian Bank,['transactional']
184,Catch Arjun Rampal's greatest performance in London Files! Enjoy this new thriller series on Vi app! Just click https://bit.ly/Vi-app3,['promotional']
185,"Dear Saroj, You are eligible and may avail precaution dose at private vaccination center only after 21-04-2022. Please visit cowin.gov.in  CoWIN""",['government']
186,"Dear Customer, You have 5 missed calls from +917082282508 . The last missed call was at 12:45 AM on 24-Apr-2022 . Thankyou, Team Jio.""",['notificationt']
187,Good night ,['personal']
188,50% Daily Data quota used as on 23-Apr-22 18:25.,['notification']
189,"Jio Number : 6280368198 Daily Data quota as per plan : 1.50 GB To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans","['notification','transactional']"
190,"Get 1+1 DiagEasy Primary Health checkup at cost of 1 1+1Offer@ 999 only, 61+ Tests Sugar, Cholesterol, LFT,KFT,CBC, Thyroid NABL LAB Call @ 8448596563",['promotional']
191,"Your application to join as a Delivery Partner is pending. To start working with us, please go to the nearest Swiggy office (Chandigarh, Mohali) with valid ID proofs & complete your application: shorturl.at/kqtB2",['transactional']
192,"Congrats 93569650XX BLR vs HYD T20 Match Today ! Receive Rs.1500 Bonus ! Download MY11CIRCLE App Play: 4,83,00,000(4.83 CR) zx6.in/ohA/P2XK97x BE Team",['promotional']
193,"Hey sanju, your FREE ENTRY worth Rs.25 is expiring soon! Join KOL vs GT before 3:30pm and win big. Tap here to play - dream11.com/leagues - Dream11",['promotional']
194,Beware of fraudulent website frauds. Check for https and padlock sign to ensure authenticity of website. Stay Alert and Stay Safe.- SBI Infosec Team,['promotional']
195,Get upto 75% OD discount on your car insurance with prompt & easy Claim settlement.Call Wealth Guardians 9501779779(T&C Apply) or Visit https://bit.ly/3q81YkT,['promotional']
196,Redcliffe Labs Special Summer Offer Get full body checkup with 71 Tests at Rs 399 Free Home Sample Collection Call- 9289090604 bit.ly/3H28hMq,['promotional']
197,Vahan Technologies India Priva is requesting your account details to process Mitra Rewards of Rs. 572.1. You can visit this link to submit details to receive funds: https://rzp.io/i/rGje3CParS,['spam']
198,<#>4060 is your Mitra verification code. Please do not share this with anyone. jOvA6R6o+OI,['authentication']
199,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.30.00 and credited to naushaadbaba39@okhdfcbank (UPI Ref no 211298200980).-Indian Bank,['transactional']
200,"100% of daily 1.50 GB data quota exhausted as on 22-Apr-22 20:59. Jio Number : 6280368198 Daily high speed data quota will be restored on 23-Apr-22 01:19. To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips",['notification']
201,"Dlocal has requested money from you on your BHIM app. On approving the request, INR 79.00 will be debited from your account. NPCI",['transactional']
202,"90% daily data quota used as on 22-Apr-22 20:23. Jio Number : 6280368198 For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78 If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB. Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
203,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.300.00 and credited to paytmqr28100505010108bygf0fmohm@paytm (UPI Ref no 211292073775).-Indian Bank,"['notification','transactional']"
204,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.100.00 and credited to q45151340@ybl (UPI Ref no 211291936914).-Indian Bank,"['notification','transactional']"
205,Get 1+1 DiagEasy Primary Health checkup at cost of 1,['promotional']
206,"Dear Customer, +919115415801 is now available to take calls.",['notification']
207,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.150.00 and credited to paytmqr2810050501011gh1blb1akhv@paytm (UPI Ref no 211290348255).-Indian Bank,"['notification','transactional']"
208,"Cash deposit of Rs 4500.00 to Acct 370505000344 has been initiated through ICICI Bank INSTA Banking. Pls quote Reference No. MCDA00094599401 at the counter. You will get another SMS confirming the completion of transaction. Request for a hard copy receipt, if you do not receive the confirmation SMS.","['notification','transactional']"
209,"Dear 62803681XX, DEL vs RAJ, T20 Match is live on My11circle. Prize Pool - 4,83,00,000 (4.83Cr) Entry Fee - 49 Click - http://1kx.in/LX4bRD",['promotional']
210,"Important information - TRAI does not provide any NOC for installing mobile towers. If a fraudster brings a fake letter to you, inform the concerned service provider and the local police.","['government','notification']"
211,Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.200.00 and credited to shivuadiwal37@okhdfcbank (UPI Ref no 211281021914).-Indian Bank,"['notification','transactional']"
212,"Hey sanju, your FREE ENTRY worth Rs.25 is expiring soon! Join MI vs CSK before 7:30pm and win big. Tap here to play - dream11.com/leagues - Dream11",['promotional']
213,You have recently recharged your Jio No. 6280368198 . Please click www.jio.com/r/IpcZLErgJ to share your feedback on your recharge experience. Team Jio,"['promotional','transactional']"
214,"Get easy access to all you need! Activate International Roaming pack , Stream ad-free music, play free games, download & pay bills, recharge, activate â€˜DNDâ€™, enjoy exclusive offers & more. To download, click https://bit.ly/37N4Mxe.Â ",['promotional']
215,"Hi 62803XXXXX,Open a Digital Savings Account online in just 5 minutes. Open 811 A/c now: http://kotk.in/3S6J65 T&C -Kbank","['promotional','transactional']"
216,Paid Rs.470.82 to Vodafone Idea Ltd from Paytm Balance. Updated Balance: Paytm Wallet- Rs 0. More Details: https://paytm.me/Hl-aBK6,"['notification','transactional']"
217,OTP for Online Transactions on your Indian Bank Debit Card 4988 is KQS-548142.This is valid for the next 5 min.Dt 21-04-22 11.38,"['authentication','transactional']"
218, - Never share OTP. Your OTP to link Paytm Account to Vodafone Idea Ltd: 638426. Not You? Report https://ap.p-y.tm/OFXLuO -,['authentication']
219,"Dear Saroj, You are eligible and may avail precaution dose at private vaccination center only after 21-04-2022. Please visit cowin.gov.in  CoWIN","['government','notification']"
220,"Rs. 15 , added just for you! We've credited your Junglee Rummy account so you can play cash games! Hurry & Play now: https://jrum.my/DQn5X",['promotional']
221,"50% Daily Data quota used as on 20-Apr-22 19:45. Jio Number : 6280368198 Daily Data quota as per plan : 1.50 GB To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
222,Can't talk now. Can you call me later?,['personal']
223,"Don't miss the last chance to get a FREE Ice-Cream Scoop on min Rs.300 bill at KEVENTERS Cafe, Apple's Height! Use code 04132TJDLS5 by 22 Apr. bit.ly/kevmap",['promotional']
224,"Plan expired! Recharge now on Paytm & get upto Rs.100 Cashback - Code JIO100 each time for self & family. Flat Rs.30 Cashback for New User - Code JIONEW30. Recharge with Jio no.6280368198 Rs.239 plan (Data 1.5GB/day, Voice Unlimited Validity 28 days) T&CA. Click https://paytm.me/1x-a0Ed",['promotional']
225,"Dear Customer, You have 2 missed calls from +911408520085 . The last missed call was at 04:06 PM on 20-Apr-2022 . Thankyou, Team Jio.",['notification']
226,"NEXTBILLION TECHNOLOGY at EOD 02/04/2022 reported your Fund bal Rs 0.670 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",['transactional']
227,"Hi, finance charge of INR 6.00 has been reversed on your Bajaj Finserv RBL Bank SuperCard (XXXX07). The credit will reflect in your next statement. Please make your Card payments before the due date to avoid these charges in future.",['transactional']
228,"Hi, finance charge of INR 33.00 has been reversed on your Bajaj Finserv RBL Bank SuperCard (XXXX07). The credit will reflect in your next statement. Please make your Card payments before the due date to avoid these charges in future.",['transactional']
229,"Recharge of Rs. 239.00 is successful for your Jio number 6280368198. Entitlement: Benefits: 1. UNLIMITED DATA - 42 GB (1.5 GB/Day) 2. UNLIMITED CALLS 3. 100 SMS/Day 4. Complimentary Jio Apps , Validity - 28 days Transaction ID: BR0007LYVG9I To view details of your current and upcoming plan, click https://www.jio.com/dl/my_plans To share your recharge experience, click https://www.jio.com/en-in/jio-rech-exp-survey?custid=BR0007LYVG9I Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
230,"Your plan for Jio no 6280368198 has expired & Services stopped. RECHARGE NOW Click www.jio.com/r/IoE0alWXR or visit Jio retailer. For other plans, call 1991.","['promotional','transactional']"
231,"Your Stock broker NEXTBILLION TECHNOLOGY PRIVATE LIMITED. reported your fund balance Rs.0.67 & securities balance 0 as on end of 12-mar-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at ssk362861@gmail.com. If email Id not correct, kindly update with your broker - National Stock Exchange",['transactional']
232,"Dear Customer, +918054095516 is now available to take calls.",['notification']
233,"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.-147.71 & securities balance 0 as on end of 12-mar-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SSK362861@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange",['transactional']
234,"Dear Customer, You have 2 missed calls from +911408520025 . The last missed call was at 05:08 PM on 19-Apr-2022 . Thankyou, Team Jio.",['notification']
235,"Hurry! Recharge Jio no.6280368198 on Amazon & get upto Rs.300 daily rewards for self & family. Upto Rs.50 Cashback for New User. Recharge with  Rs.239 plan (Data 1.5GB/day, Voice Unlimited ,Validity 28days) or more. T&CA. Click https://amazon.in/jio4","['promotional','transactional']"
236,"5PAISA CAPITAL at EOD 02/04/2022 reported your Fund bal Rs -147.710 & Securities bal 0. This excludes your Bank, DP and PMS bal with the broker-BSE",['transactional']
237,"Your plan Rs 239-1m-1.5GB/D for Jio Number 6280368198 has expired on 19-Apr-22 09:25 Hrs. To continue enjoying Jio services, recharge immediately. To recharge, click https://www.jio.com/selfcare/recharge Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['notification','transactional']"
238,"100% of daily 1.50 GB data quota exhausted as on 18-Apr-22 22:59. Jio Number : 6280368198 Daily high speed data quota will be restored on 19-Apr-22 01:19. To know where you have consumed your data quota, click http://tiny1.jio.com/HelpfulTips","['notification','transactional']"
239,"Hurry! Recharge Jio no.6280368198 on Paytm & get upto Rs.100 Cashback - Code JIO100 each time for self & family.Flat Rs.30 Cashback for New User - Code JIONEW30. Recharge with Rs.239 plan (Data 1.5GB/day, Voice Unlimited, Validity 28days) or more. T&CA. Click https://paytm.me/1x-a0Ed","['promotional','transactional']"
240,"Dear Customer, You have 2 missed calls from +919646762302 . The last missed call was at 12:10 PM on 18-Apr-2022 . Thankyou, Team Jio.",['notification']
241,"Dear 62803681XX, RAJ vs KOL T20 Match on MY11Circle Prize Pool : 4,88,00,000 (4.88Crores) Win Now :  http://1kx.in/OI8z3rWi9dM",['promotional']
242,"Dear Saroj, You are eligible and may avail precaution dose at private vaccination center only after 21-04-2022. Please visit cowin.gov.in  CoWIN Sell your car from the comfort of your home at CARS24 Get Best Price, Book Appointment Now 8929100590 Home INSPECTION Available","['promotional','transactional']"
243,"Your current plan Rs 239-1m-1.5GB/D for Jio number 6280368198 will expire on 19-Apr-22 09:25 Hrs. After current plan expiry, your services will stop working if you do not recharge with a plan. To recharge, click https://www.jio.com/selfcare/recharge. Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.","['promotional','transactional']"
